time,theta_m,theta_D_joint,theta_P_joint,theta_M_joint,pwm
0.3980000000000003,464.75888594218304,72.0,89.0,33.022361750196104,420
0.3990000000000003,465.8329823878062,72.0,89.0,33.430246476382116,420
0.4000000000000003,466.9066491948511,72.0,89.0,33.83796804867766,420
0.4010000000000003,467.97988653517314,72.0,89.0,34.24552653234425,420
0.4020000000000003,469.0526945805591,72.0,89.0,34.652921992617394,420
0.4030000000000003,470.1250735027269,72.0,89.0,35.06015449470642,420
0.4040000000000003,471.1970234733257,72.0,89.0,35.46722410379459,420
0.4050000000000003,472.2685446639364,72.0,89.0,35.87413088503915,420
0.4060000000000003,473.3396372460709,72.0,89.0,36.28087490357122,420
0.4070000000000003,474.4103013911724,72.0,89.0,36.68745622449586,420
0.4080000000000003,475.48053727061597,72.0,89.0,37.09387491289215,420
0.4090000000000003,476.5503450557078,72.0,89.0,37.5001310338131,420
0.4100000000000003,477.6197249176855,72.0,89.0,37.90622465228565,420
0.4110000000000003,478.68867702771837,72.0,89.0,38.31215583331079,420
0.4120000000000003,479.75720155690726,72.0,89.0,38.717924641863526,420
0.4130000000000003,480.8252986762845,72.0,89.0,39.12353114289286,420
0.4140000000000003,481.89296855681397,72.0,89.0,39.52897540132178,420
0.4150000000000003,482.9602113693913,72.0,89.0,39.934257482047336,420
0.4160000000000003,484.0270272848436,72.0,89.0,40.33937744994062,420
0.4170000000000003,485.0934164739297,72.0,89.0,40.74433536984673,420
0.4180000000000003,486.1593791073402,72.0,89.0,41.149131306584906,420
0.4190000000000003,487.2249153556973,72.0,89.0,41.55376532494835,420
0.4200000000000003,488.290025389555,72.0,89.0,41.95823748970446,420
0.4210000000000003,489.3547093793992,72.0,89.0,42.362547865594635,420
0.4220000000000003,490.4189674956475,72.0,89.0,42.76669651733451,420
0.4230000000000003,491.4827999086493,72.0,89.0,43.170683509613674,420
0.4240000000000003,492.54620678868594,72.0,89.0,43.57450890709593,420
0.4250000000000003,493.6091883059705,72.0,89.0,43.97817277441919,420
0.4260000000000003,494.6717446306481,72.0,89.0,44.3816751761955,420
0.4270000000000003,495.73387593279585,72.0,89.0,44.7850161770111,420
0.4280000000000003,496.7955823824227,72.0,89.0,45.18819584142635,420
0.4290000000000003,497.8568641494698,72.0,89.0,45.591214233975876,420
0.4300000000000003,498.91772140381,72.0,89.0,45.99407141916836,420
0.4310000000000003,499.97815431524845,72.0,89.0,46.396767461486775,420
0.43200000000000033,501.03816305352234,72.0,89.0,46.79930242538824,420
0.43300000000000033,502.0977477883009,72.0,89.0,47.20167637530415,420
0.43400000000000033,503.1569086891856,72.0,89.0,47.60388937564012,420
0.43500000000000033,504.21564592571,72.0,89.0,48.00594149077596,420
0.43600000000000033,505.2739596673398,72.0,89.0,48.40783278506575,420
0.43700000000000033,506.3318500834729,72.0,89.0,48.80956332283781,420
0.43800000000000033,507.38931734343953,72.0,89.0,49.21113316839476,420
0.43900000000000033,508.44636161650214,72.0,89.0,49.61254238601348,420
0.44000000000000034,509.50298307185557,72.0,89.0,50.01379103994517,420
0.44100000000000034,510.5591818786269,72.0,89.0,50.41487919441527,420
0.44200000000000034,511.61495820587544,72.0,89.0,50.81580691362359,420
0.44300000000000034,512.6703122225931,72.0,89.0,51.21657426174425,420
0.44400000000000034,513.725244097704,72.0,89.0,51.61718130292561,420
0.44500000000000034,514.7797540000649,72.0,89.0,52.017628101290505,420
0.44600000000000034,515.833842098465,72.0,89.0,52.41791472093608,420
0.44700000000000034,516.8875085616257,72.0,89.0,52.81804122593382,420
0.44800000000000034,517.9407535582011,72.0,89.0,53.218007680329556,420
0.44900000000000034,518.9935772567778,72.0,89.0,53.617814148143495,420
0.45000000000000034,520.0459798258751,72.0,89.0,54.01746069337031,420
0.45100000000000035,521.0979614339448,72.0,89.0,54.41694737997906,420
0.45200000000000035,522.1495222493712,72.0,89.0,54.81627427191312,420
0.45300000000000035,523.2006624404714,72.0,89.0,55.21544143309043,420
0.45400000000000035,524.2513821754952,72.0,89.0,55.61444892740325,420
0.45500000000000035,525.301681622625,72.0,89.0,56.01329681871835,420
0.45600000000000035,526.3515609499759,72.0,89.0,56.41198517087695,420
0.45700000000000035,527.4010203255959,72.0,89.0,56.81051404769465,420
0.45800000000000035,528.4500599174658,72.0,89.0,57.20888351296169,420
0.45900000000000035,529.4986798934988,72.0,89.0,57.60709363044258,420
0.46000000000000035,530.5468804215413,72.0,89.0,58.00514446387647,420
0.46100000000000035,531.5946616693727,72.0,89.0,58.40303607697701,420
0.46200000000000035,532.642023804705,72.0,89.0,58.80076853343229,420
0.46300000000000036,533.6889669951831,72.0,89.0,59.198341896904985,420
0.46400000000000036,534.7354914083851,72.0,89.0,59.59575623103232,420
0.46500000000000036,535.7815972118217,72.0,89.0,59.99301159942598,420
0.46600000000000036,536.827284572937,72.0,89.0,60.39010806567227,420
0.46700000000000036,537.8725536591078,72.0,89.0,60.78704569333208,420
0.46800000000000036,538.9174046376442,72.0,89.0,61.183824545940844,420
0.46900000000000036,539.9618376757891,72.0,89.0,61.58044468700854,420
0.47000000000000036,541.0058529407188,72.0,89.0,61.97690618001981,420
0.47100000000000036,542.0494505995425,72.0,89.0,62.373209088433875,420
0.47200000000000036,543.0926308193028,72.0,89.0,62.76935347568461,420
0.47300000000000036,544.1353937669751,72.0,89.0,63.16533940518041,420
0.47400000000000037,545.1777396094683,72.0,89.0,63.561166940304425,420
0.47500000000000037,546.2196685136245,72.0,89.0,63.95683614441437,420
0.47600000000000037,547.261180646219,72.0,89.0,64.35234708084268,420
0.47700000000000037,548.3022761739605,72.0,89.0,64.7476998128964,420
0.47800000000000037,549.3429552634909,72.0,89.0,65.14289440385731,420
0.47900000000000037,550.3832180813855,72.0,89.0,65.53793091698184,420
0.48000000000000037,551.423064794153,72.0,89.0,65.93280941550114,420
0.48100000000000037,552.4624955682353,72.0,89.0,66.32752996262101,420
0.4820000000000004,553.501510570008,72.0,89.0,66.72209262152204,420
0.4830000000000004,554.5401099657801,72.0,89.0,67.0,420
0.4840000000000004,555.5782939217937,72.0,89.0,67.0,420
0.4850000000000004,556.616062604225,72.0,89.0,67.0,420
0.4860000000000004,557.6534161791833,72.0,89.0,67.0,420
0.4870000000000004,558.6903548127116,72.0,89.0,67.0,420
0.4880000000000004,559.7268786707865,72.0,89.0,67.0,420
0.4890000000000004,560.7629879193182,72.0,89.0,67.0,420
0.4900000000000004,561.7986827241505,72.0,89.0,67.0,420
0.4910000000000004,562.8339632510608,72.0,89.0,67.0,420
0.4920000000000004,563.8688296657604,72.0,89.0,67.0,420
0.4930000000000004,564.9032821338941,72.0,89.0,67.0,420
0.4940000000000004,565.9373208210405,72.0,89.0,67.0,420
